retailer_id,product_brand,review_title,author_id,review_date,mark,review_txt,product,product_id
AMAZON_fr,L'Oréal,Doux,amzn1.account.AGSGB5N3O3HPWKUIUMKEDDTAVM3A,2 décembre 2018,"5,0",Tres nkn schampoing,L'Oréal Professionnel - Shampooing Absolut Repair Lipidium 500ml shampooing reconstructeur instantané,18165
AMAZON_fr,L'Oréal,PRODUIT,amzn1.account.AGXSHDAXG54ONTQJEDHYTDLIIATQ,15 août 2018,"5,0",TRÉS UTILES POUR LES PERSONNES CONCERNÉS.,L' Oréal Professionnel Shampooing Magnésium Silver Éclat pour cheveux gris et blancs 300 ml,2525503
AMAZON_fr,L'Oréal,Produit efficace,amzn1.account.AFMKE3ZJZLMUM47XMJU4525YX5BQ,28 octobre 2017,"5,0","Le produit est efficace après trois applications en suivant les instructions sur la boîte. J'ai des cheveux quasiment entièrement blanc. Le résultat est naturel. L'application est simple, le produit ne sent pas mauvais comme les couleurs. Il s'applique facilement. Le temps de pose est court. Cela tache quand même le carrelage et la douche donc il faut bien rincer au moment.",L'Oréal Paris Progress Homme Gel de Repigmentation Naturelle Coloration Cheveux Blancs,420337001
AMAZON_fr,L'Oréal,Un soin en salon accessible chez soi,amzn1.account.AEBR3NV7FW3YSG27SLGLWWJY72RA,14 octobre 2017,"5,0","Avec la gamme Absolut Repair de L'Oréal votre chevelure est douce, renforcée et protégée. Son odeur est délicate et sophistiquée et les textures crémeuses et non grasses. Un soin professionnel accessible depuis chez soi, je suis conquise !",L'Oréal Professionnel - Série Expert Absolut Repair Lipidium Instant Resurfacing Masque - 250 ml,null
AMAZON_fr,L'Oréal,Satisfaite,amzn1.account.AGF6AEXX3OA7JEG4EQOD2V74LC5Q,6 décembre 2016,"5,0","Application simple et rapide et laisse une belle sensation sur la pea. De suite, le tient est unifié. Pour le cote matifiant, n est pas infaillible mais rien ne l est quand on a pas la peau un peu grasse. J'en suis plus que satisfaite.",L'Oréal Paris Infaillible Base de Maquillage Primer - 35 ml,45269
AMAZON_fr,L'Oréal,Une crème très agréable et réussie,amzn1.account.AHDIT4FBLEPSN4ZVVUJQPOOF6E5A,24 juin 2018,"4,0","Habitué des crèmes L'Oréal, je n'ai que été très rarement déçu.
Ce modèle est particulièrement agréable, une crème blanche assez pâteuse mais qui pénètre rapidement.
Son odeur est très agréable (plus que la plupart des autres soins L'Oréal) et son application à la pompe très pratique.
Elle pourra laisser un léger film gras si on en applique trop, mais rien de désagréable.
Ensuite son effet anti-âge, on va considérer ça comme toute les crèmes, elle a un réel effet hydratant mais on sait tous que les effets anti rides sont plus marketing qu'autre chose.
N'en reste pas moins une crème super agréable
Malheureusement présence de perturbateurs PROPYLENE GLYCOL, PHENOXYETHANOL et allergènes LINALOOL, LIMONENE mais en fin d'ingrédients donc en quantité faible.",Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,3.60052E+12
AMAZON_fr,L'Oréal,parfait,amzn1.account.AF74UIKLCGPORXYP3EVVHWGV5YWQ,5 février 2019,"5,0",remplit sa fonction,L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Très bien,amzn1.account.AFGVC5VRHQAZQOFRT57ILG33WWSQ,9 janvier 2019,"5,0",Très bien pour le connaître depuis longtemps,L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Très bien,amzn1.account.AGAVLHDRC3FQNSGMZIUS2DWSGJGA,17 mars 2017,"5,0",Je suis toujours fidèle à ce produit pour essayer de lutter contre le dessèchement capillaire lié à l'âge et aux balayages.,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,55521
AMAZON_fr,L'Oréal,pour les cheveux argentés...,amzn1.account.AGVZU4C4TSPTZYQZKCRG7NY5NTQQ,4 novembre 2015,"5,0","...comme les miens c'est le produit idéal qui évite le jaunissement des cheveux et en grande dose tel qu'il est présenté, c'est une utilisation de plusieurs mois
De toute façon tout ce que fait L'OREAL est au top: ELSEVE pour les cheveux, MEN EXPERT, NARTA déodorant
Je me sers de tout cela depuis des années et avec une entière satisfaction
Philippe",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Mascara  L' Oréal..,amzn1.account.AGSDGOLZE2QZFNJDGW63KI6AIEAA,4 juin 2018,"5,0",Ravie de retrouver mon mascara préféré sur ce site et à un.prix vraiment abordable..,L'Oréal Paris Mascara Allongeant Telescopic Extra Noir,26p801
AMAZON_fr,L'Oréal,Très bon produit,amzn1.account.AFMDXGND2TEHAK67BXG6XBZ3C66Q,14 mai 2016,"4,0","prix compétitif,...facile d’application... plus d'un moi de traitement....je l""ai testé et dès qu'il est fini je repasse  une commande.
 Merci",L'Oréal Professionnel Programme Avancé Anti-chute Double Action Aminexil Advanced à l'Oméga-6 Nutri Complexe et Aminexil Série Expert 10x6ml,55792
AMAZON_fr,L'Oréal,Très bon shampooing,amzn1.account.AHAOIAO22ZCZV35AL3USGEFQXTRQ,12 janvier 2016,"5,0","Shampooing en format salon, dommage que la pompe ne soit pas livrée avec, j'ai du transvaser dans un contenant plus petit. Il laisse une odeur agréable sans être trop forte ou persistante, mousse bien et se rince facilement. J'utilise moins de quantité qu'avec un shampooing de grande surface donc c'est un très bon rapport qualité prix au final.",L'Oréal Professionnel - Shampooing Absolut Repair Lipidium - 1500ml,3.47464E+12
AMAZON_fr,L'Oréal,C'est un feutre épais.. pas une plume,amzn1.account.AHUIKTJM256DA3JPKKVW2PN6ETIQ,31 août 2016,"2,0","Bonjour,

assez déçue. Ce n'était pas une plume fine comme je l’espérais mais un feutre. Donc moins précis .. par ailleurs, le noir est trop ""noyé"", feutré, dilué.... pas épais et de ce beau trait ""black"" qu'on aime lorsqu'on surligne et prolonge nos regards.
Mais, je pense que d'autres utilisatrices sauront l’apprécier.",L'Oréal Paris - Super Liner Black Lacquer,3.60052E+12
AMAZON_fr,L'Oréal,bon produit,amzn1.account.AGW2EZHAAQPCUYFXJUKXYAB3MBCA,14 août 2017,"3,0","Bon produit, redonne douceur aux cheveux mais je le déconseille pour ceux qui ont les cheveux gras, il graisse pas mal le cuir chevelu.",L'Oréal Professionnel - Shampooing Absolut Repair Lipidium 500ml shampooing reconstructeur instantané,18165
AMAZON_fr,L'Oréal,bon produit,amzn1.account.AHRDEEXMHWFH3NAV34ZLR4VBOSNQ,12 novembre 2018,"5,0",super contente,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,null
AMAZON_fr,L'Oréal,Génial,amzn1.account.AFUMHFXZOAMJTVEIUDCBY3QVGCEQ,9 août 2018,"5,0","Je connaissait déjà le produit qui est très bien. Je l'ai recommandé par erreur et renvoyé, j'ai été rapidement remboursé",L' Oréal Professionnel Shampooing Magnésium Silver Éclat pour cheveux gris et blancs 300 ml,2525503
AMAZON_fr,L'Oréal,excellent produit,amzn1.account.AGUM2QICXCAVKEAJGII2PIBJ7UZA,13 octobre 2017,"5,0",Excellent produit de qualité professionnelle. Très satisfaite de cet achat. Vraiment efficace et adapté à mes bedoins. Parfait. A conseiller.,L'Oréal Serie Expert Shampooing Renforcateur Anti Casse B6 Biotin 500ml,null
AMAZON_fr,L'Oréal,Excellent produit,amzn1.account.AFUOXDZU3O2WUUITKLNVEAPLPNCA,6 août 2016,"5,0",Produit avec une bonne senteur qui hydrate et illumine la chevelure instantanément et reste léger et non gras. Je le recommande hautement.,L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,LOR0007
AMAZON_fr,L'Oréal,Très bien,amzn1.account.AH2RNQDFIDKRO5P3QEX57HWBFMWA,25 février 2019,"5,0",Effet anti âge et revitalisant sur une peau mature hydrate et assoupli la peau,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,3.60052E+12
AMAZON_fr,L'Oréal,Tres mauvais,amzn1.account.AGRU4ZUOUBYYTNEKG346RKIB6XZQ,15 janvier 2018,"1,0",Pour du l Oréal il est de très mauvaise qualité il colle et bave après moins de 2h vraiment je ne le recommande pas du tout pour tester pas mal de produits il fait parti des plus mauvais,L'Oréal Paris - Super Liner Black Lacquer,3.60052E+12
AMAZON_fr,L'Oréal,Rien à signaler,amzn1.account.AE6Y4QL4M34WAAELDVZ4UNFH7JVA,2 octobre 2018,"4,0","Brosse agréable, cils déployés, sans paquets. Odeur agréable. Prix raisonnable.","L'Oréal Paris - Mascara Paradise (01) Noir 6,4ml",3.60052E+12
AMAZON_fr,L'Oréal,Génial,amzn1.account.AETMAUJSOBASYBCY3C5BUXFTV3PA,10 décembre 2018,"5,0","Texture super agréable, j’adore !",L'Oréal Paris Infaillible Base de Maquillage Primer - 35 ml,45269
AMAZON_fr,L'Oréal,Toujours efficace,amzn1.account.AFZUKAOY36QCGKPNSTMZDCIWP66Q,17 mars 2015,"5,0",Je recommande ce produit que j'utilise depuis longtemps et qui fait son effet de coiffure naturelle sans laque - A essayer sans réserve -,L'oréal - Fix Design Recharge,18931
AMAZON_fr,L'Oréal,Produit excellent,amzn1.account.AHVHSFVM5O5ACTDXRIITZA7PFCKQ,6 août 2017,"5,0",Très bon produit ... je l'utilise depuis 6 mois et j'en suis plus que satisfaite ....rapport qualité prix également...livraison plus que correcte,"L'OREAL PROFESSIONNEL A-OX  Vitamino fixateur de couleur Shampooing ,1500 ml",null
AMAZON_fr,L'Oréal,Mascara super mais fuyez ce vendeur !,amzn1.account.AE7YUMWIO7FOQRTX4NVIK5U6IV3Q,17 février 2019,"1,0",Ce mascara est super. Je l’utiluse Depuis des années. Par contre vous devez savoir que ce vendeur va vous l’envoyer sans blister. Vous allez le recevoir dans une enveloppe toute simple. Cela n’est pas mentionné dans le descriptif.,L'Oréal Paris Mascara Allongeant Telescopic Extra Noir,26p801
AMAZON_fr,L'Oréal,Bon produit,amzn1.account.AGZSAWMSQVAALSWXTRQKQI2MU6PA,16 octobre 2017,"4,0",Le seul qui ne me fais pas pleurer les yeux et que je supporte et qui est bien noir je recommande je ne prend que celui la,L'Oréal Paris - Super Liner Black Lacquer,3.60052E+12
AMAZON_fr,L'Oréal,,,,,,L'Oréal Elvive Shampooing Huile Extraordinaire Coco 400 ml Lot de 6,null
AMAZON_fr,L'Oréal,top,amzn1.account.AGLJPH3VNVMCYL4OKBTCODZ56DGQ,18 mars 2015,"4,0","j'ai les cheveux vraiment très très sec et ce shampoing les répare très très bien.
obligé de faire une dissertation c relou",L'Oréal Professionnel - Shampooing Absolut Repair Lipidium 500ml shampooing reconstructeur instantané,18165
AMAZON_fr,L'Oréal,Trop peu,amzn1.account.AGLEYF3INEVLAUHUM7XQYUGJKUPA,21 mai 2017,"4,0","Heureusement que sur le net il y a des tutoriels parce que le moins qu'on puisse dire c'est débrouille toi avec ce qu'on te vend...De la part d'une si grande marque c'est pauvre, (mais pas le prix) !
Efficacité prouvée grâce à ma fille, venue pour me conseiller, et à qui j'ai offert le deuxième produit.",L'Oréal Paris Sourcils Palette Fond de Teint Total Cover Teinte Universelle,3.60052E+12
AMAZON_fr,L'Oréal,Parfait,amzn1.account.AHN6XI3KQQ57FP64BABCTH2W66PA,28 novembre 2016,"5,0","J'ai les cheveux courts
Je cherchais une cire qui tienne mes cheveux, ne les rendent pas gras, ni d'effet mouillé et que je puisse resculpter
Cette cire fait son office, j'en ai essayé plusieurs et c'est la seul qui arrive au niveau de L'Oréal adixion pour homme qui n'existe plus
J'en ai même acheté plusieurs pots vu mon niveau de satisfaction",L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
AMAZON_fr,L'Oréal,Impeccable pour camoufler mes rougeurs,amzn1.account.AG5ZFK3WTXU4LGLKKAT7N6FJ3QFQ,18 février 2018,"5,0","J'ai testé plusieurs palettes correctrices et j'ai fini par acheter celle-ci pour atténuer mes rougeurs et ma couperose.
Certains se plaindront du manque d'un pinceau, mais je trouve cela superflu et l'application au doigt plus intuitive et facile pour travailler la texture.
J'ai un meilleur rendu et fondu avec un application au doigt plutôt qu'avec le pinceau, j'ai principalement appliqué le vert, les autres couleurs étant difficile à appliquer pour moi puisque je dois en mixer plusieurs pour pouvoir atténuer mes cernes. Je pense que les teintes ne sont pas adaptées à ma carnation,j'aurais besoin d'un anti-cernes plus jaune. Après application de mon fond de teint, le correcteur ne se perçoit pas et c'est le plus important qu'il camoufle les imperfections sans être visible.",L'Oréal Paris Sourcils Palette Fond de Teint Total Cover Teinte Universelle,3.60052E+12
AMAZON_fr,L'Oréal,satisfaite,amzn1.account.AGMAUX7YPQSYWQ5EEQOT4LKP6SAA,24 mars 2015,"5,0","Livraison express comme d'abitude .
petit prix .
Bon shampoing pour déjaunir les cheveux mechés.
pratique avec sa pompe
satisfaite de mon achat",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Je ne m’en passe plus,amzn1.account.AHPASJVGFHG2ZAA22L2FS67AFZGA,17 octobre 2018,"5,0","Très bonne gamme, parfum doux et nourrit vraiment très bien le cheveux, je ne trouve pas mieux depuis ou sinon à chaque fois que j’ess Je reste déçu et reviens vite à ce masque",L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,55521
AMAZON_fr,L'Oréal,Tient toutes ses promesses,amzn1.account.AG2XKWVXJ2NCRG6YBAUFQEU2VYXA,17 septembre 2018,"5,0",Mascara allongeant qui tient toutes ses promesses. Noir intense. Brosse fine à pivots. Ne fait pas de paquets. Joli packaging.,L'Oréal Paris Mascara Allongeant Telescopic Extra Noir,26p801
AMAZON_fr,L'Oréal,poudre,amzn1.account.AEU7OCOHAMAUH2OTWQO7RK7HCFBA,22 février 2019,"5,0",très bon produit ! rien à dire,L'Oréal Paris - Poudre Fondante Accord Parfait Vanille Rosé (2.R) 9g,3.60052E+12
AMAZON_fr,L'Oréal,Très bon produit.,amzn1.account.AEKBSTDCATDL46KEAUUAUVFU3SJQ,31 mars 2017,"5,0","Première utilisation, une très petite quantité suffit pour se coiffer! (J'en ai mis trop ^^)
Bonne tenue et comme annoncé, sans résidus, ne colle pas! Impeccable! Je le recommande !",L'Oréal Professionnel - Crème de Coiffage pour Homme - Finition Mat - Homme by L'Oreal Professionnel Matt - 80ml,13809
AMAZON_fr,L'Oréal,Très bon produit,amzn1.account.AEMHZ466Z67XLL7AQUFERCJCWNPQ,30 novembre 2018,"5,0","Bonne tenue des cheveux mais ne colle pas.
Très facile à utiliser",L'Oréal- Depolish - Wild Stylers  - 100ml,18922
AMAZON_fr,L'Oréal,Parfait,amzn1.account.AFTETFVD6WC3DCEZS3HHQFYRKGSA,10 février 2019,"4,0",Achat conforme.,L' Oréal Professionnel Shampooing Magnésium Silver Éclat pour cheveux gris et blancs 300 ml,2525503
AMAZON_fr,L'Oréal,Parfait !!!,amzn1.account.AHNX5ANW6LY5EDAZTI77PODCMBMA,29 janvier 2017,"5,0","Juste parfait
Il sent bon
Il est grand !
Le pot dur assez longtemps avec un lavage quotidien! Protégé parfaitement  les cheveux",L'Oréal Professionnel - Shampooing Absolut Repair Lipidium 500ml shampooing reconstructeur instantané,18165
AMAZON_fr,L'Oréal,GROS PROGRéS ...Belle surprise !,amzn1.account.AGZ24ISGFPBTJKW24TAVPL253TLQ,4 février 2019,"5,0","-Re-Pigmenter les cheveux selon sa couleur naturelle....

J'avoue qu'avant d'essayer le produit je n'étais pas convaincu ... D'autant que cela n'étais pas évident puisque la notice donne quelques contre indications... dont une qui me concerne ...les cheve",L'Oréal Paris Progress Homme Gel de Repigmentation Naturelle Coloration Cheveux Blancs,420337001
AMAZON_fr,L'Oréal,pas mal,amzn1.account.AEZHQE43A622F2VIKCFOZZAMMUIQ,4 novembre 2017,"3,0","il avait arreté la vente au supermarché et il était les mieux placé niveau prix, bon il on repris en supermarché et là par contre ce n'est plus avantageux de le prendre en ligne",L'Oréal Paris Progress Homme Gel de Repigmentation Naturelle Coloration Cheveux Blancs,420337001
AMAZON_fr,L'Oréal,bon produit,amzn1.account.AFCHLCIQN7KSDU5TUY26HIHHLVKQ,22 février 2019,"5,0",rien à dire sur la qualité prouvé de ce produit pour se faire des yeux de biche,L'Oréal Paris - Super Liner Black Lacquer,3.60052E+12
AMAZON_fr,L'Oréal,l oréal homme,amzn1.account.AEXMJ3ALMCYAYIVB24MOKOS2K4DA,7 février 2019,"4,0","ce produit et tous a fait se que j'attendais,  ayant pris le meme produit au coiffeur est l'ayant payé plus cher , je recommande le produit.",L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
AMAZON_fr,L'Oréal,"parfait pour les cheveux blancs ou les cheveux méchés qui ont tendance à jaunir, y a pas plus efficace que ce shampooing!",amzn1.account.AELXP4AHSI2GVNRSR72TJD4U64VQ,4 janvier 2016,"5,0",le seul petit  b-mol c'est que ce shampooing a tendance à bleuir légèrement les mains lorsqu'on l'utilise mais ça part rapidement sinon y a pas mieux pour déjaunir! parole de coiffeuse!,L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,,,,,,L'Oréal Professionnel Programme Avancé Anti-chute Double Action Aminexil Advanced à l'Oméga-6 Nutri Complexe et Aminexil Série Expert 10x6ml,55792
AMAZON_fr,L'Oréal,Les véritables économie,amzn1.account.AGMOLRDIBUSIMBID24FH3FJEC32A,14 juin 2014,"5,0","Acheté en une si généreuse quantité , calculez à combien ce produit vous revient s'il est acheté chez un coiffeur ( introuvable ailleurs en petite quantité ) , vous aurez vite compris que chez AMAZON , il n'y a pas mieux rapport qualité/prix ,avec envoi rapide et soigné.","L'OREAL PROFESSIONNEL A-OX  Vitamino fixateur de couleur Shampooing ,1500 ml",null
AMAZON_fr,L'Oréal,Best-seller a avoir absolument !,amzn1.account.AHBM5TI7HLBF7Q7BJR77CMFPWO2A,16 avril 2018,"5,0","Livré rapidement et tout à fait conforme au produit acheté précédemment en salon.
L'hydratation et la nutrition font de se produit un best-seller à avoir absolument pour reconstruire parfaitement les fibres capillaires.
Je recommande fortement.",L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,null
AMAZON_fr,L'Oréal,merveilleux,amzn1.account.AFHILTN5B2O63WWN7FHGMDAVFDXA,10 septembre 2017,"5,0","mon coiffeur me l a conseillé pour mes mes mèches
j en suis ravie mes cheveux restent beaux et blonds clairs",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Bon produit mais a abimé mes longueurs déjà lissées,amzn1.account.AHIKQIGEZS6GNFRZS2I56NRHCANA,18 janvier 2015,"4,0","Assez difficile à réaliser seule.
Cela a pas mal abimé mes pointes et longueurs qui ont déjà eu ce type de lissage...
Cependant cela a bien marché pour les racines naturelles, les cheveux ont bien été assouplis.
Léger bémol aussi, cela a beaucoup éclairci ma couleur! Car le produit contient du peroxyde d'hydrogène... :S",L'Oréal X-tenso Crème de lissage pour cheveux naturels résistants 250ml,3.47463E+12
AMAZON_fr,L'Oréal,J'adore,amzn1.account.AG34GYM65YLHCQOTORCPA5ZSIA6A,3 octobre 2015,"3,0","La couleur est magnifique, rien que pour ça il vaut le coup. Dommage que l'étiquette avec le code barre soit au milieu du mode d'emploi qui lui est en ..... allemand !!!! Pas un mot de français sur le produit. Réservé aux polyglottes .",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,"Bon produit, mais il faut l'utiliser relativement souvent",amzn1.account.AFGDRWTC2XQCJNSU2PYRGYY5WX4Q,15 septembre 2016,"4,0","Je l’utilise depuis 20 ans. En général, j’en suis satisfait, mais Il faut l’utiliser au moins deux fois par mois (mieux tous les 10-12 jours), autrement les cheveux ont tendance au jaunissement. C’est un peu cher par rapport à autres colorants...",L'Oréal Paris Progress Homme Gel de Repigmentation Naturelle Coloration Cheveux Blancs,420337001
AMAZON_fr,L'Oréal,Très bien,amzn1.account.AEDOWZAKFWWO3SUQ7A5VAQDX5J7A,5 janvier 2019,"5,0",Très bon shampooing,L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Génial,amzn1.account.AHROI37YXD7MJ7IBPYF6O25Z4VUA,20 février 2019,"5,0","J'ai connue cette cire chez un coiffeur qui me l'a vendue plus de 20€...
En cherchant sur amazon je suis tombé dessus pour 13 euros, j'adore cette cire-gel, j'ai les cheveux secs donc c'est ce qu'il me faut pour les nourrir.
Très bonne qualité, j'utilise depuis plus d'1 an",L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
AMAZON_fr,L'Oréal,Super !,amzn1.account.AGINAYQ4VA6NCCMSO55QXEZLV5YA,8 juin 2015,"5,0","Parfait. Je connais ce produit et je l'adore.
Je le conseille vivement. Cet eyeliner tient toute la journée. C'est le top pour un prix très abordable.",L'Oréal Paris - Super Liner Black Lacquer,3.60052E+12
AMAZON_fr,L'Oréal,Bon produit,amzn1.account.AFPOU2FH43DHF6XT2OH63JCN2VBA,8 avril 2016,"5,0","Je l'utilise seulement depuis deux semaines donc pas forcément assez de recul pour faire un commentaire détaillé. Mais je je peux déjà dire que pour une crème hydratante ""anti-age"" elle est semble bien meilleure que les équivalent nivea que j'ai testé. Elle hydrate très bien sans donner l'aspect collant. Elle permet de masquer de légère rides (donne un aspect lisse à la peau), sent vraiment bon. Bref ca semble un produit vraiment correct. Après oui c'est cher, mais les produit concurrent sont du même ordre de prix/",Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,3.60052E+12
AMAZON_fr,L'Oréal,Top,amzn1.account.AH5NMLUNME2JTXO2D4LODMZYHQQA,13 octobre 2017,"5,0","Après plusieurs utilisations, je recommande à 1000 % ce shampoing de là gamme inforcer de l’oreal professionnel , je l utilise avec le masque de là même gamme et Le résultat est bluffant mais cheveux sont plus fort plus doux plus brillant et regraisse beaucoup moins vite, un shampoing de pro à utiliser à la maison !",L'Oréal Serie Expert Shampooing Renforcateur Anti Casse B6 Biotin 500ml,null
AMAZON_fr,L'Oréal,Achat inutile,amzn1.account.AHTDM4QOZFM6UNWYINYXFQ53KQ7A,19 août 2015,"2,0","Ne fonctionne pas sur mon type de cheveux,
Renseigner vous auprès de pro de la coiffure avant achat
Déçu du produit",L'Oréal X-tenso Crème de lissage pour cheveux naturels résistants 250ml,3.47463E+12
AMAZON_fr,L'Oréal,Pas du tout pigmenté,amzn1.account.AHMFZ6IZDBADYHMAFS6BGSNAARFQ,19 mars 2018,"1,0","Ce n'est pas du tout pigmenté et s'efface trop facilement. Il ne me sert à rien, de l'argent gâché !",L'Oréal Paris - Super Liner Black Lacquer,3.60052E+12
AMAZON_fr,L'Oréal,"Vraiment genial,  c'est l'original.",amzn1.account.AGTABKHTZUFEHURJHUWXRVTJPHVQ,10 janvier 2018,"5,0",Ce masque est très bien moi qui ai les cheveux frisés et très secs je le trouve même encore mieux que l'ancien Absolut Repair que j'utilisais depuis des années. il pénètre mieux les cheveux et on en met moins. Donc plus économique aussi.,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,null
AMAZON_fr,L'Oréal,satisfaite,amzn1.account.AEDULHVWGVJBXLEXGIO2G7BXHBBQ,6 février 2018,"5,0",Fait vraiment sont boulot je l'utilisé une fois par semaine j'ai des mèches blonde elle éclairci vraiment sachant que mon but qu'elle soit blanche je recommande,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,E22289
AMAZON_fr,L'Oréal,,,,,,L'Oréal Paris Color Riche les Ombres Fard à Paupières E4  Marron Glacé,A6511600
AMAZON_fr,L'Oréal,"Emballage soigné, arrivée en temps et en heure",amzn1.account.AGVG24SFAONW6TZTDOCK4JLE2ITQ,11 octobre 2015,"5,0","Le produit prend effet, je pense bien car j'ai moins de cheveux qui tombent, ça peut être aussi psychique à la fois.",L'Oréal Professionnel Anti-Chute Aminexil 42 Ampoules de 6 ml,18167
AMAZON_fr,L'Oréal,produit l' Oréal,amzn1.account.AH42MYI2KO3X7KXXRFCGV5BCI4DA,4 janvier 2017,"5,0","Très bon produit, par contre du fait que c'est en colissimo il a fallu que' j'appelle trois fois  la poste pour avoir trois codes différents sur internet pour mon colis  et au tél,  d''ou un coût un peu plus élevé pour mon produit",L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,4347
AMAZON_fr,L'Oréal,bonne qualité,amzn1.account.AEKK245PP3YHY6MBZFQYX5WXXGCQ,5 janvier 2016,"3,0","J’apprécie ce shampoing, qui prolonge vraiment la durée de la couleur.  Ce packaging rend le prix interressant, mais il n'est vraiment pas facile à utiliser. Le shampoing n'est pas assez fluide pour remplir facilement une autre bouteille plus petite. Pour l'instant je me sers d'une seringue et d'une canule, mais je n'ai pas encore réfléchi à comment faire quand la bouteille est à moitié vide.","L'OREAL PROFESSIONNEL A-OX  Vitamino fixateur de couleur Shampooing ,1500 ml",null
AMAZON_fr,L'Oréal,Super produit,amzn1.account.AF3VSTSNSA53LWPUGEX7KTAYOM3Q,16 mai 2018,"5,0",Produit qui fonctionne très bien. Il enlève complètement l’effet jaune... super produit ne regrette rien. Envoi rapide en plus. Rien à redire.,L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Non mais sérieux???!!,amzn1.account.AGXAQRO7ULEE62QS66S5FXOT2WWA,2 août 2018,"2,0",oui c'est bien... mais .. y'aurai pas comme un souci la ??? le produit coule vers le bas du coup bas tout fuit c'est quoi se délire???!!! je conseille pas !,L'Oréal Professionnel - Crème de Coiffage pour Homme - Finition Mat - Homme by L'Oreal Professionnel Matt - 80ml,13809
AMAZON_fr,L'Oréal,Achat conforme,amzn1.account.AEA4PUSUPOENW34KB5MAG4BGEX2Q,1 février 2019,"5,0",Achat conforme,"L’Oréal blond Studio Poudre multitechnique 1 pièce, 500 g",96325054
AMAZON_fr,L'Oréal,Bb,amzn1.account.AGO4JGJZVL6NQLMVQBJ6VJZHZFOA,9 décembre 2017,"5,0","Je suis tres étonnée je ne connaissait pas cette BB , blanche comme une creme hydratante et qui se teinte quand on l'etale , elle est juste parfaite, belle teinte , belle coucnvrance légère, ne tire pas ....je suis tres satisfaite",L'Oréal Paris - Glam Nude BB Cream Peau Claire à Médium Perfectrice de Teint 5 en 1,3.60052E+12
AMAZON_fr,L'Oréal,Mascara,amzn1.account.AF4YYI6F5CDQOWL6KIM4653ZXSIQ,14 juin 2018,"4,0",Très bien fait de beaux cils,"L'Oréal Paris - Mascara Paradise (01) Noir 6,4ml",3.60052E+12
AMAZON_fr,L'Oréal,jamais decue,amzn1.account.AFUWDKICZACG6FC35BJRJDFVOUIQ,19 octobre 2016,"5,0","je suis a mon 5 shampoing : donc a essayer sur mèches blondes vous allez voir vos cheveux vont s'eclaircir , laver vos cheveux poser une noisette et attendre 3 minutes et rincer et vos mèches vont passer de blond a blanches trop génial",L'Oréal Professionnel - Shampooing Absolut Repair Lipidium 500ml shampooing reconstructeur instantané,18165
AMAZON_fr,L'Oréal,PARFAIT,amzn1.account.AFC46ZDXASZLFCDIU5BT264AMPMA,26 juillet 2016,"5,0","parfait pour les cheveux blanc ou gris,cela évite de jaunir et rend les cheveux grisonnant vraiment beaux et brillant,c'est parfait",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Efficace,amzn1.account.AFI7VHIL4KESDLOXWQSOTGJNGTWQ,6 mars 2017,"5,0","Fais le job, assez pratique quand on a des cheveux fins difficiles à coiffer, ça tient toute la journée sans problème.",L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
